index,Airline,Date_of_Journey,Source,Destination,Dep_Time,Duration,Total_Stops,Additional_Info,Price,Duration_Minutes,Price_Normalized,Is_Morning_Flight,Is_International,Route_ID
190,Air India,2019-01-03,Banglore,New Delhi,06:45:00,28h 25m,2,No info,20999,1705,2.58317243322787,True,False,Banglore_New Delhi
191,Jet Airways,2019-01-03,Banglore,New Delhi,18:40:00,6h 5m,1,No info,35185,365,5.659488869839671,False,False,Banglore_New Delhi
192,IndiGo,2019-01-03,Banglore,New Delhi,12:10:00,4h 55m,1,No info,9694,295,0.13161756815692555,False,False,Banglore_New Delhi
193,Air India,2019-01-03,Banglore,New Delhi,11:50:00,12h 5m,1,Change airports,26092,725,3.6876190433832274,True,False,Banglore_New Delhi
194,Jet Airways,2019-01-03,Banglore,New Delhi,07:00:00,22h 5m,1,No info,26890,1325,3.860669975035294,True,False,Banglore_New Delhi
195,Air India,2019-01-03,Banglore,New Delhi,11:05:00,11h 40m,1,No info,14069,700,1.0803617109862382,True,False,Banglore_New Delhi
196,IndiGo,2019-01-03,Chennai,Kolkata,05:15:00,2h 20m,0,No info,7295,140,-0.38861950581965077,True,False,Chennai_Kolkata
197,Air India,2019-01-03,Banglore,New Delhi,08:50:00,26h 20m,2,No info,19372,1580,2.230348039997403,True,False,Banglore_New Delhi
198,IndiGo,2019-01-03,Banglore,New Delhi,10:05:00,2h 55m,0,No info,10067,175,0.2125047830770018,True,False,Banglore_New Delhi
199,Jet Airways,2019-01-04,Kolkata,Banglore,20:25:00,18h 40m,1,No info,11467,1120,0.5161029087823819,False,False,Kolkata_Banglore
200,SpiceJet,2019-01-04,Kolkata,Banglore,22:20:00,2h 20m,0,No info,3873,140,-1.1307000673652299,False,False,Kolkata_Banglore
201,IndiGo,2019-01-04,Mumbai,Hyderabad,09:10:00,1h 30m,0,No info,3342,90,-1.245850499329199,True,False,Mumbai_Hyderabad
202,Vistara,2019-01-04,Banglore,Delhi,09:45:00,2h 50m,0,No info,5403,170,-0.7989106871300644,True,False,Banglore_Delhi
203,Jet Airways,2019-01-04,Kolkata,Banglore,18:55:00,23h 20m,1,In-flight meal not included,7064,1400,-0.43871319656103847,False,False,Kolkata_Banglore
204,Air Asia,2019-01-04,Kolkata,Banglore,07:35:00,11h 50m,1,No info,5192,710,-0.8446672617899467,True,False,Kolkata_Banglore
205,Air India,2019-01-04,Kolkata,Banglore,05:50:00,17h 25m,2,No info,11516,1045,0.5267288431820701,True,False,Kolkata_Banglore
206,Air India,2019-01-04,Kolkata,Banglore,10:00:00,19h 25m,2,No info,12639,1165,0.7702579111586001,True,False,Kolkata_Banglore
207,Jet Airways,2019-01-04,Kolkata,Banglore,09:35:00,9h 35m,1,In-flight meal not included,9314,575,0.049212362608322374,True,False,Kolkata_Banglore
208,Air India,2019-01-04,Banglore,Delhi,21:05:00,2h 50m,0,No info,4441,170,-1.0075259706504756,False,False,Banglore_Delhi
209,Air India,2019-01-04,Kolkata,Banglore,10:00:00,24h 30m,3,No info,12954,1470,0.8385674894423106,True,False,Kolkata_Banglore
210,IndiGo,2019-01-04,Banglore,Delhi,00:30:00,2h 55m,0,No info,4423,175,-1.0114293751238306,False,False,Banglore_Delhi
211,Jet Airways,2019-01-04,Kolkata,Banglore,18:55:00,21h 25m,1,In-flight meal not included,7064,1285,-0.43871319656103847,False,False,Kolkata_Banglore
212,Jet Airways,2019-01-04,Banglore,Delhi,15:15:00,2h 55m,0,In-flight meal not included,4544,175,-0.9851898228307227,False,False,Banglore_Delhi
213,Jet Airways,2019-01-04,Kolkata,Banglore,18:55:00,24h 55m,1,In-flight meal not included,7064,1495,-0.43871319656103847,False,False,Kolkata_Banglore
214,Jet Airways,2019-01-04,Kolkata,Banglore,06:30:00,14h 15m,1,No info,12681,855,0.7793658549297615,True,False,Kolkata_Banglore
215,Air India,2019-01-04,Kolkata,Banglore,07:00:00,22h 25m,2,No info,12219,1345,0.679178473446986,True,False,Kolkata_Banglore
216,Jet Airways,2019-01-04,Banglore,Delhi,06:00:00,2h 45m,0,No info,7229,165,-0.4029319888886187,True,False,Banglore_Delhi
217,Vistara,2019-01-04,Banglore,Delhi,07:00:00,2h 40m,0,No info,5403,160,-0.7989106871300644,True,False,Banglore_Delhi
218,Jet Airways,2019-01-04,Kolkata,Banglore,06:30:00,13h 20m,1,No info,12681,800,0.7793658549297615,True,False,Kolkata_Banglore
219,Jet Airways,2019-01-04,Banglore,Delhi,11:10:00,2h 55m,0,No info,7229,175,-0.4029319888886187,True,False,Banglore_Delhi
220,IndiGo,2019-01-04,Kolkata,Banglore,14:25:00,2h 30m,0,No info,4174,150,-1.065426470338573,False,False,Kolkata_Banglore
221,Vistara,2019-01-04,Kolkata,Banglore,17:00:00,17h 45m,1,No info,9187,1065,0.021671675490762897,False,False,Kolkata_Banglore
222,Jet Airways,2019-01-04,Kolkata,Banglore,18:55:00,23h 20m,1,No info,12681,1400,0.7793658549297615,False,False,Kolkata_Banglore
223,Jet Airways,2019-01-04,Kolkata,Banglore,18:55:00,28h 40m,1,No info,12681,1720,0.7793658549297615,False,False,Kolkata_Banglore
224,Jet Airways,2019-01-04,Banglore,Delhi,17:45:00,3h,0,No info,7229,180,-0.4029319888886187,False,False,Banglore_Delhi
225,SpiceJet,2019-01-04,Delhi,Cochin,08:45:00,4h 30m,1,No info,4812,270,-0.9270724673385499,True,False,Delhi_Cochin
226,Jet Airways,2019-01-04,Delhi,Cochin,17:30:00,19h 5m,1,In-flight meal not included,5406,1145,-0.7982601197178386,False,False,Delhi_Cochin
227,Air India,2019-01-04,Kolkata,Banglore,20:30:00,12h 25m,1,No info,7893,745,-0.2589397349826384,False,False,Kolkata_Banglore
228,Jet Airways,2019-01-04,Kolkata,Banglore,20:00:00,16h,1,No info,12681,960,0.7793658549297615,False,False,Kolkata_Banglore
229,Vistara,2019-01-04,Kolkata,Banglore,07:10:00,16h 15m,1,No info,7927,975,-0.25156663764407916,True,False,Kolkata_Banglore
230,Jet Airways,2019-01-04,Kolkata,Banglore,14:05:00,9h 30m,1,No info,13364,570,0.9274783691131719,False,False,Kolkata_Banglore
231,GoAir,2019-01-04,Delhi,Cochin,10:35:00,9h,1,No info,5281,540,-0.8253670952272475,True,False,Delhi_Cochin
232,SpiceJet,2019-01-04,Mumbai,Hyderabad,05:45:00,1h 30m,0,No check-in baggage included,1965,90,-1.5444609415408477,True,False,Mumbai_Hyderabad
233,Jet Airways,2019-01-04,Kolkata,Banglore,21:10:00,11h 5m,1,In-flight meal not included,8849,665,-0.05162558628667886,False,False,Kolkata_Banglore
234,Air India,2019-01-04,Kolkata,Banglore,19:00:00,14h 50m,1,No info,4227,890,-1.0539331127225837,False,False,Kolkata_Banglore
235,Air India,2019-01-04,Kolkata,Banglore,10:00:00,15h 20m,2,No info,10408,920,0.2864526122666694,True,False,Kolkata_Banglore
236,Jet Airways,2019-01-04,Delhi,Cochin,16:00:00,20h 35m,1,In-flight meal not included,5406,1235,-0.7982601197178386,False,False,Delhi_Cochin
237,IndiGo,2019-01-04,Delhi,Cochin,07:35:00,4h 35m,1,No info,5073,275,-0.870473102474904,True,False,Delhi_Cochin
238,SpiceJet,2019-01-04,Kolkata,Banglore,06:55:00,2h 35m,0,No info,3873,155,-1.1307000673652299,True,False,Kolkata_Banglore
239,Air India,2019-01-04,Kolkata,Banglore,16:45:00,30h 30m,3,No info,8607,1830,-0.10410469087289456,False,False,Kolkata_Banglore
240,Jet Airways,2019-01-04,Kolkata,Banglore,09:35:00,8h 25m,1,No info,11467,505,0.5161029087823819,True,False,Kolkata_Banglore
241,Jet Airways,2019-01-04,Kolkata,Banglore,21:10:00,7h 30m,1,No info,13364,450,0.9274783691131719,False,False,Kolkata_Banglore
242,Jet Airways,2019-01-04,Kolkata,Banglore,16:30:00,6h 5m,1,No info,12681,365,0.7793658549297615,False,False,Kolkata_Banglore
243,Air India,2019-01-04,Kolkata,Banglore,20:30:00,26h 45m,1,No info,7211,1605,-0.40683539336197355,False,False,Kolkata_Banglore
244,Jet Airways,2019-01-04,Banglore,Delhi,18:55:00,3h 5m,0,No info,7229,185,-0.4029319888886187,False,False,Banglore_Delhi
245,Air India,2019-01-04,Kolkata,Banglore,16:50:00,15h 5m,1,No info,7893,905,-0.2589397349826384,False,False,Kolkata_Banglore
246,Jet Airways,2019-01-04,Kolkata,Banglore,20:00:00,20h 20m,1,No info,12681,1220,0.7793658549297615,False,False,Kolkata_Banglore
247,SpiceJet,2019-01-04,Kolkata,Banglore,09:00:00,2h 25m,0,No info,3873,145,-1.1307000673652299,True,False,Kolkata_Banglore
248,Jet Airways,2019-01-04,Kolkata,Banglore,20:25:00,13h 20m,1,No info,14151,800,1.0981438869204105,False,False,Kolkata_Banglore
249,Jet Airways,2019-01-04,Banglore,Delhi,19:50:00,3h,0,No info,7229,180,-0.4029319888886187,False,False,Banglore_Delhi
250,Jet Airways,2019-01-04,Kolkata,Banglore,14:05:00,5h 45m,1,No info,13364,345,0.9274783691131719,False,False,Kolkata_Banglore
251,Jet Airways,2019-01-04,Mumbai,Hyderabad,02:55:00,1h 25m,0,In-flight meal not included,2228,85,-1.4874278650690513,False,False,Mumbai_Hyderabad
252,Jet Airways,2019-01-04,Mumbai,Hyderabad,07:05:00,1h 25m,0,No info,8040,85,-0.2270619317835735,True,False,Mumbai_Hyderabad
253,Air Asia,2019-01-04,Kolkata,Banglore,22:40:00,12h,1,No info,5192,720,-0.8446672617899467,False,False,Kolkata_Banglore
254,IndiGo,2019-01-04,Delhi,Cochin,06:50:00,5h 20m,1,No info,5298,320,-0.821680546557968,True,False,Delhi_Cochin
255,Vistara,2019-01-04,Kolkata,Banglore,07:10:00,25h 55m,1,No info,7980,1555,-0.24007328002808978,True,False,Kolkata_Banglore
256,IndiGo,2019-01-04,Kolkata,Banglore,09:35:00,2h 45m,0,No info,4174,165,-1.065426470338573,True,False,Kolkata_Banglore
257,Air India,2019-01-04,Banglore,Delhi,17:00:00,2h 45m,0,No info,5176,165,-0.848136954655151,False,False,Banglore_Delhi
258,Jet Airways,2019-01-04,Kolkata,Banglore,21:10:00,12h 10m,1,No info,13364,730,0.9274783691131719,False,False,Kolkata_Banglore
259,Jet Airways,2019-01-04,Kolkata,Banglore,20:00:00,16h,1,In-flight meal not included,7064,960,-0.43871319656103847,False,False,Kolkata_Banglore
260,IndiGo,2019-01-04,Kolkata,Banglore,15:10:00,5h 20m,1,No info,8567,320,-0.11277892303590542,False,False,Kolkata_Banglore
261,Air India,2019-01-04,Kolkata,Banglore,19:00:00,9h 40m,1,No info,4227,580,-1.0539331127225837,False,False,Kolkata_Banglore
262,SpiceJet,2019-01-04,Kolkata,Banglore,15:55:00,5h 30m,1,No info,7646,330,-0.31250311858923047,False,False,Kolkata_Banglore
263,GoAir,2019-01-04,Delhi,Cochin,07:25:00,6h 10m,1,No info,4563,370,-0.9810695625532925,True,False,Delhi_Cochin
264,Jet Airways,2019-01-04,Kolkata,Banglore,06:30:00,9h 50m,1,No info,12996,590,0.8476754332134719,True,False,Kolkata_Banglore
265,Jet Airways,2019-01-04,Kolkata,Banglore,08:25:00,9h 50m,1,In-flight meal not included,7064,590,-0.43871319656103847,True,False,Kolkata_Banglore
266,IndiGo,2019-01-04,Kolkata,Banglore,17:35:00,4h 40m,1,No info,5699,280,-0.734721369123784,False,False,Kolkata_Banglore
267,IndiGo,2019-01-04,Banglore,Delhi,16:55:00,3h,0,No info,4823,180,-0.9246870534937218,False,False,Banglore_Delhi
268,IndiGo,2019-01-04,Kolkata,Banglore,11:30:00,2h 35m,0,No info,4174,155,-1.065426470338573,True,False,Kolkata_Banglore
269,Jet Airways,2019-01-04,Kolkata,Banglore,20:25:00,14h 30m,1,No info,11467,870,0.5161029087823819,False,False,Kolkata_Banglore
270,Jet Airways,2019-01-04,Kolkata,Banglore,18:55:00,27h 40m,1,In-flight meal not included,7064,1660,-0.43871319656103847,False,False,Kolkata_Banglore
271,Jet Airways,2019-01-04,Kolkata,Banglore,20:00:00,23h 50m,1,In-flight meal not included,7064,1430,-0.43871319656103847,False,False,Kolkata_Banglore
272,Jet Airways,2019-01-04,Kolkata,Banglore,18:55:00,21h 25m,1,No info,12681,1285,0.7793658549297615,False,False,Kolkata_Banglore
273,Vistara,2019-01-04,Kolkata,Banglore,17:00:00,6h 25m,1,No info,8610,385,-0.10345412346066875,False,False,Kolkata_Banglore
274,Vistara,2019-01-04,Kolkata,Banglore,17:00:00,16h 5m,1,No info,8662,965,-0.09217762164875463,False,False,Kolkata_Banglore
275,Air India,2019-01-04,Kolkata,Banglore,16:45:00,16h 10m,2,No info,9920,970,0.1806269798779369,False,False,Kolkata_Banglore
276,Air India,2019-01-04,Kolkata,Banglore,16:45:00,30h 30m,2,No info,9237,1830,0.03251446569452647,False,False,Kolkata_Banglore
277,Jet Airways,2019-01-04,Kolkata,Banglore,06:30:00,25h 45m,1,In-flight meal not included,7064,1545,-0.43871319656103847,True,False,Kolkata_Banglore
278,Air Asia,2019-01-04,Kolkata,Banglore,06:50:00,3h 40m,1,No info,5162,220,-0.8511729359122049,True,False,Kolkata_Banglore
279,SpiceJet,2019-01-04,Kolkata,Banglore,09:00:00,2h 25m,0,No check-in baggage included,3841,145,-1.1376394530956384,True,False,Kolkata_Banglore
280,SpiceJet,2019-01-04,Banglore,Delhi,09:30:00,2h 50m,0,No info,3971,170,-1.109448198565853,True,False,Banglore_Delhi
281,Air India,2019-01-04,Kolkata,Banglore,16:50:00,25h 40m,1,No info,7893,1540,-0.2589397349826384,False,False,Kolkata_Banglore
282,IndiGo,2019-01-04,Kolkata,Banglore,17:15:00,2h 35m,0,No info,4174,155,-1.065426470338573,False,False,Kolkata_Banglore
283,Jet Airways,2019-01-04,Kolkata,Banglore,18:55:00,9h 45m,1,No info,12681,585,0.7793658549297615,False,False,Kolkata_Banglore
284,IndiGo,2019-01-04,Delhi,Cochin,02:00:00,5h 25m,1,No info,5164,325,-0.8507392243040542,False,False,Delhi_Cochin
285,SpiceJet,2019-01-04,Banglore,Delhi,05:55:00,2h 40m,0,No check-in baggage included,3919,160,-1.1207247003777674,True,False,Banglore_Delhi
286,Air India,2019-01-04,Kolkata,Banglore,17:30:00,15h 25m,1,No info,7893,925,-0.2589397349826384,False,False,Kolkata_Banglore
287,Vistara,2019-01-04,Kolkata,Banglore,20:20:00,27h 5m,1,No info,7927,1625,-0.25156663764407916,False,False,Kolkata_Banglore
288,Jet Airways,2019-01-04,Kolkata,Banglore,09:35:00,11h 30m,1,In-flight meal not included,8066,690,-0.22142368087761644,True,False,Kolkata_Banglore
289,IndiGo,2019-01-04,Kolkata,Banglore,20:20:00,2h 35m,0,No info,4488,155,-0.9973337478589378,False,False,Kolkata_Banglore
290,Jet Airways,2019-01-04,Kolkata,Banglore,16:30:00,27h 20m,1,In-flight meal not included,7064,1640,-0.43871319656103847,False,False,Kolkata_Banglore
291,Vistara,2019-01-04,Kolkata,Banglore,07:10:00,13h 10m,1,No info,8452,790,-0.13771734050456164,True,False,Kolkata_Banglore
292,Jet Airways,2019-01-04,Kolkata,Banglore,06:30:00,13h 20m,1,In-flight meal not included,7064,800,-0.43871319656103847,True,False,Kolkata_Banglore
293,IndiGo,2019-01-04,Banglore,Delhi,10:10:00,2h 50m,0,No info,3943,170,-1.1155201610799608,True,False,Banglore_Delhi
294,Jet Airways,2019-01-04,Banglore,Delhi,07:10:00,3h,0,No info,7229,180,-0.4029319888886187,True,False,Banglore_Delhi
295,Jet Airways,2019-01-04,Mumbai,Hyderabad,02:55:00,1h 25m,0,No info,5678,85,-0.7392753410093648,False,False,Mumbai_Hyderabad
296,Jet Airways,2019-01-04,Delhi,Cochin,18:15:00,24h 45m,1,In-flight meal not included,5406,1485,-0.7982601197178386,False,False,Delhi_Cochin
297,Jet Airways,2019-01-04,Kolkata,Banglore,16:30:00,7h 5m,1,No info,12681,425,0.7793658549297615,False,False,Kolkata_Banglore
298,Jet Airways,2019-01-04,Kolkata,Banglore,21:10:00,12h 55m,1,No info,13784,775,1.018557806824786,False,False,Kolkata_Banglore
299,IndiGo,2019-01-04,Kolkata,Banglore,15:30:00,2h 35m,0,No info,4174,155,-1.065426470338573,False,False,Kolkata_Banglore
300,Air India,2019-01-04,Kolkata,Banglore,20:45:00,2h 35m,0,No info,4460,155,-1.0034057103730454,False,False,Kolkata_Banglore
301,SpiceJet,2019-01-04,Kolkata,Banglore,22:20:00,2h 20m,0,No check-in baggage included,3841,140,-1.1376394530956384,False,False,Kolkata_Banglore
302,Air Asia,2019-01-04,Kolkata,Banglore,22:50:00,2h 30m,0,No info,4107,150,-1.0799558092116162,False,False,Kolkata_Banglore
303,Air India,2019-01-04,Kolkata,Banglore,10:00:00,13h 15m,1,No info,7893,795,-0.2589397349826384,True,False,Kolkata_Banglore
304,Air India,2019-01-04,Kolkata,Banglore,07:00:00,27h,2,No info,9836,1620,0.1624110923356141,True,False,Kolkata_Banglore
305,Air India,2019-01-04,Kolkata,Banglore,07:00:00,22h 25m,2,No info,12849,1345,0.8157976300144071,True,False,Kolkata_Banglore
306,Air India,2019-01-04,Kolkata,Banglore,14:35:00,24h 45m,1,No info,5006,1485,-0.8850024413479471,False,False,Kolkata_Banglore
307,Jet Airways,2019-01-04,Delhi,Cochin,10:00:00,26h 35m,1,In-flight meal not included,5406,1595,-0.7982601197178386,True,False,Delhi_Cochin
308,Air Asia,2019-01-04,Kolkata,Banglore,19:55:00,2h 30m,0,No info,3807,150,-1.1450125504341977,False,False,Kolkata_Banglore
309,Jet Airways,2019-01-04,Kolkata,Banglore,08:25:00,11h 25m,1,In-flight meal not included,7064,685,-0.43871319656103847,True,False,Kolkata_Banglore
310,Jet Airways,2019-01-04,Kolkata,Banglore,08:25:00,9h 50m,1,No info,12681,590,0.7793658549297615,True,False,Kolkata_Banglore
311,GoAir,2019-01-04,Kolkata,Banglore,16:40:00,7h 35m,1,No info,5171,455,-0.8492212336755274,False,False,Kolkata_Banglore
312,IndiGo,2019-01-04,Banglore,Delhi,01:30:00,2h 45m,0,No info,4423,165,-1.0114293751238306,False,False,Banglore_Delhi
313,Vistara,2019-01-04,Kolkata,Banglore,17:00:00,5h 55m,1,No info,8977,355,-0.023868043365044115,False,False,Kolkata_Banglore
314,Jet Airways,2019-01-04,Kolkata,Banglore,09:35:00,11h 30m,1,No info,10953,690,0.4046390254876923,True,False,Kolkata_Banglore
315,Jet Airways,2019-01-04,Banglore,Delhi,06:00:00,2h 45m,0,In-flight meal not included,4544,165,-0.9851898228307227,True,False,Banglore_Delhi
316,Jet Airways,2019-01-04,Kolkata,Banglore,21:10:00,7h 30m,1,In-flight meal not included,8849,450,-0.05162558628667886,False,False,Kolkata_Banglore
317,Air India,2019-01-04,Kolkata,Banglore,12:00:00,30h 30m,2,No info,9258,1830,0.03706843758010717,False,False,Kolkata_Banglore
318,Jet Airways,2019-01-04,Kolkata,Banglore,18:55:00,28h 40m,1,In-flight meal not included,7064,1720,-0.43871319656103847,False,False,Kolkata_Banglore
319,Jet Airways,2019-01-04,Kolkata,Banglore,21:10:00,12h 10m,1,In-flight meal not included,8849,730,-0.05162558628667886,False,False,Kolkata_Banglore
320,Jet Airways,2019-01-04,Kolkata,Banglore,08:25:00,24h 55m,1,In-flight meal not included,7064,1495,-0.43871319656103847,True,False,Kolkata_Banglore
321,Jet Airways,2019-01-04,Kolkata,Banglore,16:30:00,28h 15m,1,In-flight meal not included,7064,1695,-0.43871319656103847,False,False,Kolkata_Banglore
322,Jet Airways,2019-01-04,Kolkata,Banglore,09:35:00,9h 35m,1,No info,11467,575,0.5161029087823819,True,False,Kolkata_Banglore
323,Air India,2019-01-04,Mumbai,Hyderabad,21:05:00,1h 20m,0,No info,2050,80,-1.5260281981944497,False,False,Mumbai_Hyderabad
324,SpiceJet,2019-01-04,Kolkata,Banglore,15:05:00,5h 15m,1,No info,4649,315,-0.9624199634028191,False,False,Kolkata_Banglore
325,Vistara,2019-01-04,Kolkata,Banglore,20:20:00,24h,1,No info,8452,1440,-0.13771734050456164,False,False,Kolkata_Banglore
326,Jet Airways,2019-01-04,Kolkata,Banglore,20:00:00,24h 45m,1,In-flight meal not included,7064,1485,-0.43871319656103847,False,False,Kolkata_Banglore
327,Jet Airways,2019-01-04,Kolkata,Banglore,08:25:00,14h 10m,1,In-flight meal not included,7064,850,-0.43871319656103847,True,False,Kolkata_Banglore
328,Jet Airways,2019-01-04,Kolkata,Banglore,16:30:00,7h 5m,1,In-flight meal not included,7064,425,-0.43871319656103847,False,False,Kolkata_Banglore
329,IndiGo,2019-01-04,Delhi,Cochin,20:25:00,5h 5m,1,No info,5073,305,-0.870473102474904,False,False,Delhi_Cochin
330,Jet Airways,2019-01-04,Delhi,Cochin,22:50:00,13h 45m,1,In-flight meal not included,5177,825,-0.8479200988510758,False,False,Delhi_Cochin
331,Air India,2019-01-04,Kolkata,Banglore,14:15:00,2h 30m,0,No info,6245,150,-0.6163181000986858,False,False,Kolkata_Banglore
332,Jet Airways,2019-01-04,Kolkata,Banglore,06:30:00,9h 50m,1,In-flight meal not included,7851,590,-0.2680476787537998,True,False,Kolkata_Banglore
333,Air India,2019-01-04,Kolkata,Banglore,16:45:00,19h 15m,2,No info,9920,1155,0.1806269798779369,False,False,Kolkata_Banglore
334,Jet Airways,2019-01-04,Delhi,Cochin,10:00:00,9h,1,In-flight meal not included,5406,540,-0.7982601197178386,True,False,Delhi_Cochin
335,Jet Airways,2019-01-04,Kolkata,Banglore,08:25:00,11h 25m,1,No info,12681,685,0.7793658549297615,True,False,Kolkata_Banglore
336,IndiGo,2019-01-04,Banglore,Delhi,04:00:00,2h 50m,0,No info,3943,170,-1.1155201610799608,False,False,Banglore_Delhi
337,SpiceJet,2019-01-04,Delhi,Cochin,06:05:00,5h 15m,1,No info,5351,315,-0.8101871889419785,True,False,Delhi_Cochin
338,Vistara,2019-01-04,Kolkata,Banglore,17:00:00,25h 50m,1,No info,8610,1550,-0.10345412346066875,False,False,Kolkata_Banglore
339,Jet Airways,2019-01-04,Kolkata,Banglore,18:55:00,9h 45m,1,In-flight meal not included,7064,585,-0.43871319656103847,False,False,Kolkata_Banglore
340,IndiGo,2019-01-04,Mumbai,Hyderabad,20:05:00,1h 35m,0,No info,2227,95,-1.4876447208731267,False,False,Mumbai_Hyderabad
341,Jet Airways,2019-01-04,Mumbai,Hyderabad,10:20:00,1h 30m,0,In-flight meal not included,3205,90,-1.275559744487511,True,False,Mumbai_Hyderabad
342,Jet Airways,2019-01-04,Kolkata,Banglore,21:10:00,11h 5m,1,No info,13364,665,0.9274783691131719,False,False,Kolkata_Banglore
343,IndiGo,2019-01-04,Delhi,Cochin,14:20:00,3h 15m,0,No info,4729,195,-0.9450714990767974,False,False,Delhi_Cochin
344,IndiGo,2019-01-04,Kolkata,Banglore,08:10:00,4h 50m,1,No info,5069,290,-0.8713405256912051,True,False,Kolkata_Banglore
345,Jet Airways,2019-01-04,Kolkata,Banglore,16:30:00,25h 45m,1,In-flight meal not included,7064,1545,-0.43871319656103847,False,False,Kolkata_Banglore
